i	j	d
26	49	2.9382965187
26	50	5.6237087653
26	51	4.0459665577
26	52	4.9111441797
26	53	3.4075891983
26	54	4.2269677661
26	55	5.883221873
26	56	2.8770068203
26	57	6.5072608672
26	58	6.16395097
26	59	4.5020849064
26	60	5.3762707973
26	61	5.1318065213
26	62	3.8652146085
26	63	5.7034408463
26	64	3.0258853044
26	65	4.9012381718
26	66	6.5093899125
26	67	6.6798087771
26	68	2.4180262077
26	69	3.08789885
26	70	4.0843459932
26	71	3.7954493741
26	72	3.9814686393
26	73	2.6736501193
26	74	2.3102236964
26	75	4.2786753123
26	76	4.9447174924
26	77	5.6613808776
26	78	6.2604019652
26	79	4.6790546266
26	80	2.7271725432
26	81	3.1905952642
26	82	5.2252023338
26	83	2.944897342
26	84	4.6449478383
26	85	6.804515601
26	86	3.4218496794
26	87	5.709584439
26	88	3.2246289319
26	89	2.4003329647
26	90	4.5330678106
26	91	6.748902053
26	92	4.4524937651
26	93	6.0216751648
26	94	2.2051874158
26	95	3.5929127678
26	96	4.7646479163
26	97	2.8290562643
26	98	4.3312824789
26	99	6.8941037734
26	100	2.2372956347
26	101	4.5869631989
26	102	5.6251340637
26	103	3.4044908115
26	104	2.3024526873
26	105	2.6427890089
26	106	2.8977294042
26	107	6.6615666173
26	108	6.8355146054
26	109	4.8753325333
26	110	5.8476153202
26	111	4.3064725275
26	112	2.6102434269
26	113	4.5092249864
26	114	4.3766794742
26	115	4.2770717588
26	116	6.9144653487
26	117	3.3097211236
26	118	4.2808311518
26	119	3.2068428617
26	120	2.4820207439
26	121	4.8626023991
26	122	4.4296490627
26	123	6.6697377109
26	124	3.6873277895
26	125	2.8945901673
26	126	3.8956138971
26	127	2.5625012473
26	128	5.308803429
26	129	5.2557554162
26	130	2.3918928795
26	131	3.1279840563
26	132	2.1326049748
26	133	5.8949611452
26	134	4.8411514791
26	135	6.1695103045
26	136	4.9389113248
26	137	2.1151688723
26	138	4.5959987042
26	139	5.3449336623
26	140	6.8074987646
26	141	3.2080879841
26	142	5.1982165916
26	143	5.6776075995
26	144	6.6452152518
26	145	2.5196370443
26	146	3.388231782
26	147	4.2145451453
26	148	5.0471147169
26	149	2.4263136864
26	150	3.5596005142
26	151	6.2267498883
26	152	6.9313903926
26	153	5.0379295363
26	154	6.1125090276
26	155	4.3911644017
26	156	6.7935298224
26	157	2.1663726662
26	158	6.1494608038
26	159	6.1567163445
26	160	6.6263124047
26	161	4.2686233359
26	162	3.7545689301
26	163	4.2549703122
26	164	6.869098002
26	165	2.4935737096
26	166	5.1521869442
26	167	6.2976536459
26	168	4.738074778
26	169	3.4963830688
26	170	3.1389397183
26	171	5.9338787454
26	172	4.9674000447
26	173	3.2720677379
26	174	5.336141139
26	175	5.5566323244
26	176	2.0969067822
26	177	2.6154987172
26	178	2.3353374779
26	179	6.0904674675
26	180	6.4570890229
26	181	4.2366587199
26	182	2.4426130794
26	183	4.2030602336
26	184	6.1122968188
26	185	4.1736579352
26	186	2.814476875
26	187	6.2327231584
26	188	4.2957830491
26	189	3.0379441995
26	190	2.3988701549
26	191	5.5147315397
26	192	3.8611042699
26	193	2.370316927
26	194	6.4930352222
26	195	6.7311826864
26	196	4.4974957074
26	197	6.7092831972
26	198	2.7186601943
26	199	3.3691136713
26	200	2.3915669375
26	201	2.6524242464
26	202	3.6856413994
26	203	6.8727923747
26	204	2.4623269664
26	205	5.8371201995
26	206	4.4115656374
26	207	6.1280270573
26	208	4.3161526245
26	209	6.7673192317
26	210	3.216872994
26	211	2.0780189527
26	212	4.4073617707
26	213	3.0627543745
26	214	5.464764016
26	215	3.8853857004
26	216	5.9870549175
27	28	3.2297290127
27	29	5.3522980606
27	30	5.9770421311
27	31	3.4894566762
27	32	6.612196693
27	33	5.7993386475
27	34	2.293970646
27	35	6.1101642857
27	36	3.2881521607
27	37	3.934055347
27	38	3.8370424965
27	39	2.4473897072
27	40	5.3044012186
27	41	4.2334927191
27	42	3.9529598355
27	43	4.0811148277
27	44	6.6437752292
27	45	4.6446550166
27	46	6.7917343861
27	47	2.5347867895
27	48	4.1911862736
27	49	5.5744568233
27	50	6.0512935696
27	51	3.8572232369
27	52	5.1554504918
27	53	5.7464332179
27	54	4.0441747792
27	55	3.1605442554
27	56	6.4961761076
27	57	4.2646325767
27	58	2.8845624704
27	59	6.6538558577
27	60	6.5817247311
27	61	2.7568189645
27	62	3.1156444303
27	63	2.175317207
27	64	4.3560585093
27	65	2.5795654308
27	66	3.8528746776
27	67	4.5956698449
27	68	6.078873917
27	69	5.754731635
27	70	4.2866415639
27	71	2.6868787951
27	72	6.5050671648
27	73	3.5952733679
27	74	4.7679754481
27	75	2.0597422384
27	76	3.6773565214
27	77	4.4170431669
27	78	3.2653999828
27	79	5.7199286901
27	80	2.0965391682
27	81	4.8395655299
27	82	5.6492102843
27	83	6.7911467612
27	84	5.4934897667
27	85	4.6895753982
27	86	6.2852380822
27	87	2.0097132754
27	88	4.7401756275
27	89	4.5286381494
27	90	2.1831483446
27	91	4.283773088
27	92	2.3319619691
27	93	5.1662127251
27	94	3.8706414461
27	95	2.8154629408
27	96	5.5720755898
27	97	5.3564972218
27	98	4.9955467619
27	99	4.5943736302
27	100	4.2695171913
27	101	6.8058451944
27	102	3.3482112514
27	103	5.6176087515
27	104	3.569319729
27	105	3.1645035963
27	106	2.9415966719
27	107	4.9801020506
27	108	2.026003893
27	109	4.76400705
27	110	3.0923386347
27	111	4.7363676334
27	112	3.6928483065
27	113	4.8515962175
27	114	4.0391752953
27	115	2.6725378221
27	116	3.3174438972
27	117	6.5689224357
27	118	3.6142202293
27	119	5.6810887389
27	120	4.4788084335
27	121	5.0303429198
27	122	5.9550208691
27	123	3.0737998416
27	124	5.2224408226
27	125	4.4170814955
27	126	2.5345220377
27	127	3.7221139333
27	128	6.6351733825
27	129	5.9420664701
27	130	2.7573944241
27	131	3.0098048514
27	132	3.109231697
27	133	3.2352806661
27	134	4.8315352638
27	135	6.1025755411
27	136	2.8517199153
27	137	4.3112602613
27	138	5.0688746684
27	139	4.2462891658
27	140	4.9656816055
27	141	2.2014019411
27	142	2.5469995204
27	143	5.9233846771
27	144	3.0879009525
27	145	4.1903487398
27	146	3.7460005389
27	147	4.1882106327
27	148	3.8585339942
27	149	3.3458627608
27	150	5.5659094428
27	151	6.4956842621
27	152	6.2495094073
27	153	6.0804302944
27	154	5.2270351044
27	155	6.9505187035
27	156	3.4659996966
27	157	3.3005158358
27	158	6.2832615759
27	159	5.6076649342
27	160	3.6352637399
27	161	4.2640773152
27	162	5.7418680818
27	163	3.3179827348
27	164	5.0817791997
27	165	6.9210923374
27	166	5.3777584989
27	167	6.3243126312
27	168	2.8453075219
27	169	5.3938996905
27	170	3.7091138483
27	171	4.6410427213
27	172	3.3255379681
27	173	4.6868741995
27	174	4.1094655907
27	175	5.789738607
27	176	6.9018986523
27	177	5.0545110177
27	178	3.3815155632
27	179	4.618878464
27	180	4.603940171
27	181	3.4543161851
27	182	4.6792945213
27	183	4.8942677811
27	184	3.7942372485
27	185	2.7129703838
27	186	2.3450359569
27	187	6.6449869986
27	188	4.4167873582
27	189	5.0024810755
27	190	2.334429329
27	191	5.6131105146
27	192	5.4907211729
27	193	2.8810725579
27	194	4.1254472281
27	195	2.5996159886
27	196	2.500103154
27	197	2.1859108406
27	198	4.0074241082
27	199	6.1800213718
27	200	3.8770217718
27	201	4.2854527143
27	202	6.772433096
27	203	6.0609048233
27	204	3.1479765462
27	205	5.9473766386
27	206	3.422360447
27	207	4.6787323284
27	208	4.583721591
27	209	5.6878316587
27	210	4.8282287125
27	211	5.3604729005
27	212	5.8527295337
27	213	5.8724317233
27	214	6.2467377587
27	215	5.9174694214
27	216	4.2852695791
28	29	4.6929734706
28	30	4.5708135532
28	31	5.2448777269
28	32	4.6481229661
28	33	5.5605373576
28	34	2.2826218471
28	35	6.7345053799
28	36	6.9670812301
28	37	6.8336016246
28	38	6.0670593195
28	39	4.2452925575
28	40	3.0737484023
28	41	3.3321654272
28	42	3.5671070952
28	43	5.9425498778
28	44	4.2507524175
28	45	6.8064094292
28	46	4.7196261113
28	47	2.5630324714
28	48	4.6836436022
28	49	2.6121266287
28	50	4.9611580786
28	51	3.8056363481
28	52	6.74542147
28	53	2.6491715208
28	54	2.7669844924
28	55	2.4284441054
28	56	4.7150392964
28	57	5.9044023603
28	58	4.1247214089
28	59	4.2164728689
28	60	4.7703484976
28	61	2.0373739633
28	62	3.2298554281
28	63	3.0659405082
28	64	5.8111235173
28	65	5.7929522823
28	66	6.8594502801
28	67	2.8591647846
28	68	6.8624945804
28	69	6.3811950294
28	70	4.2986045677
28	71	6.7673201676
28	72	4.9916383363
28	73	6.9563374114
28	74	3.0542170103
28	75	4.4540315813
28	76	2.8859455264
28	77	2.132858702
28	78	2.3751929479
28	79	6.9300918798
28	80	5.4382907387
28	81	4.7758108488
28	82	5.3197835383
28	83	4.5919448457
28	84	6.1219034624
28	85	2.3349700059
28	86	4.7281180759
28	87	5.6480201029
28	88	6.8837513709
28	89	5.595600663
28	90	5.7447631609
28	91	5.5845134959
28	92	2.5889587875
28	93	3.6083311437
28	94	6.7748813661
28	95	3.9672527569
28	96	5.9811581555
28	97	5.2155581229
28	98	2.9282648754
28	99	5.8241714839
28	100	6.5633248983
28	101	3.8481656079
28	102	2.8639586465
28	103	3.4285446803
28	104	2.4857571775
28	105	6.5754748348
28	106	3.3778235048
28	107	3.9140972229
28	108	5.2599237018
28	109	2.4672054576
28	110	2.5006097632
28	111	4.4393102189
28	112	2.4742860028
28	113	4.0364666879
28	114	2.7422794615
28	115	2.9860032196
28	116	2.5259355789
28	117	2.1076451573
28	118	4.1824421115
28	119	3.6112792546
28	120	3.5036763141
28	121	5.0278142719
28	122	6.6594959473
28	123	3.2274096935
28	124	2.2807852557
28	125	5.1109986282
28	126	3.5681174544
28	127	4.7791699268
28	128	4.8397621088
28	129	2.5980606729
28	130	4.7424588789
28	131	6.3243053855
28	132	4.8277210904
28	133	5.8134841592
28	134	2.442911098
28	135	3.3981206628
28	136	3.1894263752
28	137	2.7313120578
28	138	5.3535313855
28	139	2.6665315366
28	140	2.1068508556
28	141	4.2789681085
28	142	4.7845573671
28	143	3.1935644067
28	144	5.7884632958
28	145	3.0623012395
28	146	3.3880701556
28	147	5.5561856015
28	148	6.9547993718
28	149	2.4079131342
28	150	3.8837767825
28	151	2.1879984234
28	152	5.4560649579
28	153	2.3967210978
28	154	6.2324356289
28	155	6.3826078621
28	156	2.2091346845
28	157	4.8837106949
28	158	5.930164135
28	159	6.5253623205
28	160	2.5315522852
28	161	5.8578865043
28	162	5.7015519821
28	163	3.4291031758
28	164	4.1934989803
28	165	2.1774781547
28	166	6.6575748267
28	167	6.2734159898
28	168	3.5277129116
28	169	4.9494040613
28	170	5.0017182734
28	171	4.2239909401
28	172	3.4375588468
28	173	6.2957946795
28	174	5.6630880757
28	175	2.3346322572
28	176	4.5266004272
28	177	5.6016711935
28	178	5.316301705
28	179	6.1641226291
28	180	3.1790112668
28	181	4.0299648456
28	182	4.3648817685
28	183	2.284852977
28	184	5.6697324313
28	185	2.5817111468
28	186	6.028732115
28	187	6.687631456
28	188	2.5006599685
28	189	6.1787755858
28	190	2.5891639276
28	191	6.0940277111
28	192	4.8072307295
28	193	5.5679358284
28	194	5.1633990948
28	195	3.407198264
28	196	3.5255378892
28	197	2.1542148717
28	198	5.3764371594
28	199	4.8595011555
28	200	2.7597681255
28	201	6.9350343272
28	202	5.7859325152
28	203	6.6382065325
28	204	5.5353623254
28	205	6.4192081454
28	206	4.6029206801
28	207	2.5017019252
28	208	5.6505709117
28	209	3.5479741253
28	210	6.9639686476
28	211	6.32514552
28	212	4.6721298311
28	213	5.6220440076
28	214	5.4603498496
28	215	3.9491428216
28	216	5.5203475312
29	30	3.69380094
29	31	4.8032482731
29	32	2.5805492963
29	33	4.2440846997
29	34	6.9872025661
29	35	3.8666302072
29	36	2.2916357062
29	37	3.4692467993
29	38	5.7961421412
29	39	6.906368358
29	40	5.4764565753
29	41	6.3293386578
29	42	6.1997938134
29	43	3.6294240144
29	44	6.3902710822
29	45	4.6341714233
29	46	5.6452434415
29	47	5.5987263632
29	48	6.6488111534
29	49	4.3785628762
29	50	4.2629098744
29	51	3.4815699526
29	52	2.7025224532
29	53	6.5569548358
29	54	3.9532147129
29	55	2.4188940909
29	56	4.8518432881
29	57	6.4794714914
29	58	2.3432879901
29	59	2.0977687841
29	60	3.3021863025
29	61	2.5099843026
29	62	4.857320175
29	63	3.3684980624
29	64	5.0246364572
29	65	5.6694463173
29	66	6.9547482189
29	67	4.2696181793
29	68	4.6383625076
29	69	6.4879745084
29	70	5.5148703486
29	71	4.353542532
29	72	6.1155653676
29	73	5.1204373963
29	74	5.8733829692
29	75	5.0099317445
29	76	3.594470782
29	77	4.3803843103
29	78	5.3547689176
29	79	5.4928392845
29	80	5.4757909428
29	81	4.3583450412
29	82	2.4365370634
29	83	5.7724491855
29	84	2.8876173156
29	85	3.6532797234
29	86	6.6768006378
29	87	2.164355496
29	88	2.89100275
29	89	2.0547102234
29	90	6.7042223181
29	91	5.8406355697
29	92	3.8436664398
29	93	4.8602204462
29	94	2.9676823397
29	95	4.020995555
29	96	5.3976980198
29	97	5.646767034
29	98	2.7813015095
29	99	5.2166628764
29	100	5.5274135571
29	101	3.0967308125
29	102	5.740063514
29	103	6.5704026472
29	104	4.6837907511
29	105	5.7841904041
29	106	2.9953038306
29	107	3.2863605825
29	108	6.7173604461
29	109	4.0637771357
29	110	4.4095061363
29	111	3.8471593279
29	112	4.2994502388
29	113	5.8166840928
29	114	4.1550272764
29	115	3.8847755654
29	116	2.8551326957
29	117	4.6396035625
29	118	3.5561229603
29	119	2.6049443365
29	120	4.1037950307
29	121	6.1182973371
29	122	4.6228237304
29	123	5.5556878632
29	124	3.238355104
29	125	4.1310843933
29	126	2.6803624684
29	127	4.8669351562
29	128	3.2846227974
29	129	6.3767313912
29	130	3.9389437916
29	131	4.075462007
29	132	3.1214313312
29	133	2.8952028239
29	134	3.5998517054
29	135	4.1830219483
29	136	2.1535960031
29	137	3.2715179246
29	138	2.2555136686
29	139	2.2587323195
29	140	3.5413424962
29	141	6.7439229953
29	142	2.3476125772
29	143	5.7844549905
29	144	2.802663884
29	145	2.8441499671
29	146	4.8889588839
29	147	3.0770868399
29	148	4.3862366343
29	149	2.3909016868
29	150	2.3507378839
29	151	5.3951314834
29	152	6.8717485391
29	153	6.6665624085
29	154	5.5703423496
29	155	5.2505496304
29	156	2.9365781727
29	157	6.5455569329
29	158	5.2745680694
29	159	5.2427577503
29	160	6.2783124439
29	161	5.1223333618
29	162	6.1493548845
29	163	4.5705846155
29	164	5.2470504023
29	165	5.2319602525
29	166	5.93869159
29	167	6.5326089414
29	168	5.0431234036
29	169	6.4508491384
29	170	6.5529144348
29	171	5.148452371
29	172	3.5102476494
29	173	6.2943193621
29	174	3.5501263838
29	175	2.8639320852
29	176	3.1635620292
29	177	3.6254164379
29	178	5.5970554983
29	179	2.2790912289
29	180	5.7030557537
29	181	2.6798938455
29	182	5.9351690137
29	183	4.8047401425
29	184	4.1880553137
29	185	5.5181826905
29	186	5.1052009101
29	187	6.1677348708
29	188	5.3745121552
29	189	5.3176751357
29	190	3.4668072511
29	191	2.238726975
29	192	3.8348308941
29	193	4.9175281445
29	194	5.3600621314
29	195	6.6706380857
29	196	6.2145815628
29	197	3.229850222
29	198	5.1844098974
29	199	5.2192825378
29	200	5.7572102033
29	201	6.7825949708
29	202	4.3423442442
29	203	5.3417243526
29	204	5.8740392187
29	205	4.9851434464
29	206	5.070107162
29	207	5.7775914389
29	208	6.9747183476
29	209	6.1817869871
29	210	3.5056362429
29	211	6.7623769472
29	212	2.6061306552
29	213	4.7466737468
29	214	4.1302901148
29	215	2.0250169565
29	216	4.5446490513
30	31	2.9657261944
30	32	5.107312684
30	33	6.4218779772
30	34	2.6999899567
30	35	3.5457903345
30	36	6.3235897083
30	37	4.9293486955
30	38	6.615956384
30	39	5.4677608467
30	40	2.323048283
30	41	2.5794914302
30	42	5.5260914026
30	43	2.9474221482
30	44	2.9992717281
30	45	3.4190016274
30	46	2.8129800092
30	47	4.9768429501
30	48	3.9697661218
30	49	4.8051415169
30	50	6.7503006015
30	51	3.6361945898
30	52	6.6667130942
30	53	3.5331239237
30	54	6.1084907526
30	55	4.0829071557
30	56	6.6502075436
30	57	6.2607525756
30	58	3.5467507609
30	59	6.6238477363
30	60	2.9053791179
30	61	4.2472656668
30	62	5.1738498915
30	63	2.6398966399
30	64	2.1133550075
30	65	5.0707121189
30	66	2.1257372392
30	67	3.1783257575
30	68	6.9316783738
30	69	2.3647974508
30	70	2.9273727242
30	71	4.7359007684
30	72	2.9947832422
30	73	3.4566151455
30	74	6.1872547051
30	75	3.4816630173
30	76	3.3969142439
30	77	3.6372212892
30	78	5.8399081998
30	79	4.5351658126
30	80	6.7350426715
30	81	6.4042061849
30	82	4.4459377711
30	83	3.3470328629
30	84	4.8872941052
30	85	6.1681544898
30	86	4.7702430718
30	87	6.5115662457
30	88	5.1446320159
30	89	2.8430418795
30	90	2.9578102762
30	91	4.9693234493
30	92	2.4674664188
30	93	2.3743637518
30	94	6.8564482596
30	95	3.013661535
30	96	3.631322136
30	97	3.0429412737
30	98	5.7055777589
30	99	3.4843602555
30	100	2.4660303986
30	101	4.2526693448
30	102	3.1724618851
30	103	2.8238140172
30	104	2.3067507037
30	105	2.3652411678
30	106	4.1360919332
30	107	3.0208268236
30	108	5.5804481309
30	109	2.9408282842
30	110	3.243638646
30	111	3.63630799
30	112	4.6765290148
30	113	4.3876028612
30	114	3.3226311613
30	115	4.1380224694
30	116	4.9179823296
30	117	4.5273509405
30	118	2.5498919778
30	119	6.85064734
30	120	3.9956114246
30	121	4.866744263
30	122	4.7287499363
30	123	3.2086373736
30	124	4.9629055238
30	125	6.1947763619
30	126	6.3606609965
30	127	2.3384454736
30	128	4.7176108247
30	129	2.4781693478
30	130	4.5904922898
30	131	4.9793546735
30	132	5.8006908604
30	133	6.7771613252
30	134	3.077551351
30	135	5.0985112479
30	136	4.9874251424
30	137	4.0907911924
30	138	3.32585391
30	139	3.0912470804
30	140	4.9012605585
30	141	3.5849341087
30	142	3.6948137044
30	143	3.9715414531
30	144	3.6777753256
30	145	5.1282768949
30	146	6.8040387034
30	147	2.7052177986
30	148	3.7532246638
30	149	6.1580336467
30	150	4.465643523
30	151	3.6849980371
30	152	5.7367004988
30	153	3.191896231
30	154	4.5775840937
30	155	6.6491270022
30	156	5.7904217927
30	157	6.036961712
30	158	6.3119042364
30	159	2.6157084301
30	160	6.1534696981
30	161	5.3940045249
30	162	4.3324578918
30	163	5.7135972566
30	164	5.7715678633
30	165	3.1039078124
30	166	4.497820534
30	167	4.1994882832
30	168	2.8031497853
30	169	4.8120693578
30	170	3.5106357734
30	171	5.7466403627
30	172	2.7937344307
30	173	2.4248144969
30	174	4.3404968937
30	175	5.1580418619
30	176	3.575300324
30	177	4.9901195541
30	178	5.4371085271
30	179	5.5027979633
30	180	3.4902628034
30	181	3.6401313276
30	182	5.0289944951
30	183	6.1423356925
30	184	2.7781145981
30	185	5.9828117723
30	186	3.5716918379
30	187	4.5177442806
30	188	2.9148899633
30	189	5.9839010914
30	190	5.5864637669
30	191	3.1998233531
30	192	4.9150032475
30	193	5.9380371263
30	194	5.8888525073
30	195	3.8577115456
30	196	3.3798558625
30	197	4.7267700237
30	198	3.805390784
30	199	2.6590386483
30	200	6.2154164841
30	201	2.4182898046
30	202	4.8497980315
30	203	2.2036146192
30	204	2.3403973721
30	205	6.7726569184
30	206	4.2449026523
30	207	6.1395978323
30	208	3.4992200148
