a	d	CA	CB	CC	CD	CE	CW
S1CN0423	14_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-320192.857	2994600
S1CN0423	15_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-264192.857	2938600
S1CN0423	16_02_2008	-35107.14345	-143214.286	143214.286	661595.23875	-620192.857	3294600
S1CN0423	17_02_2008	-559796.0312	-143214.286	143214.286	625970.14634	243107.143	2431300
S1CN0423	18_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-301592.857	2976000
S1CN0423	19_02_2008	-89320.186	-143214.286	143214.286	618138.4301	146607.143	2527800
S1CN0423	20_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-829792.857	3504200
S1CN0423	21_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-1408292.857	4082700
S1CN0423	22_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-63392.857	2737800
S1CN0423	23_02_2008	-35107.14345	-143214.286	143214.286	661595.23875	228007.143	2446400
S1CN0423	24_02_2008	-559796.0312	-143214.286	143214.286	625970.14634	413407.143	2261000
S1CN0423	25_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-355392.857	3029800
S1CN0423	26_02_2008	-89320.186	-143214.286	143214.286	618138.4301	401307.143	2273100
S1CN0423	27_02_2008	-89320.186	-143214.286	143214.286	618138.4301	-771092.857	3445500
S1CN0423	28_02_2008	-249542.8571	-143214.286	143214.286	700767.39552	453407.143	2221000
S1CN0423	01_03_2008	1452948.0058	631414.286	-631414.286	529755.52051	84178.571	2354700
S1CN0423	02_03_2008	679258.71006	631414.286	-631414.286	501229.63603	-875121.429	3314000
S1CN0423	03_03_2008	1373007.2035	631414.286	-631414.286	494958.5889	-39921.429	2478800
S1CN0423	04_03_2008	985595.06198	631414.286	-631414.286	642207.05589	755478.571	1683400
S1CN0423	05_03_2008	985595.06198	631414.286	-631414.286	642207.05589	-1269721.429	3708600
S1CN0423	06_03_2008	985595.06198	631414.286	-631414.286	642207.05589	-305421.429	2744300
S1CN0423	07_03_2008	1076196.7494	631414.286	-631414.286	737787.56683	-831621.429	3270500
S1CN0423	08_03_2008	1149913.004	631414.286	-631414.286	789656.03439	-1855421.429	4294300
S1CN0423	09_03_2008	436466.61277	631414.286	-631414.286	747135.21874	-363921.429	2802800
S1CN0423	10_03_2008	857405.02648	631414.286	-631414.286	587958.25704	-1369421.429	3808300
S1CN0423	11_03_2008	857405.02648	631414.286	-631414.286	587958.25704	-960821.429	3399700
S1CN0423	12_03_2008	146208.386	631414.286	-631414.286	618138.4301	-860721.429	3299600
S1CN0423	13_03_2008	146208.386	631414.286	-631414.286	618138.4301	-599221.429	3038100
S1CN0423	14_03_2008	146208.386	631414.286	-631414.286	618138.4301	-1189621.429	3628500
S1CN0423	15_03_2008	200421.42855	631414.286	-631414.286	661595.23875	-509621.429	2948500
S1CN0423	16_03_2008	-324267.4592	631414.286	-631414.286	625970.14634	-60021.429	2498900
S1CN0423	17_03_2008	146208.386	631414.286	-631414.286	618138.4301	360478.571	2078400
S1CN0423	18_03_2008	146208.386	631414.286	-631414.286	618138.4301	-506521.429	2945400
S1CN0423	19_03_2008	146208.386	631414.286	-631414.286	618138.4301	-754221.429	3193100
S1CN0423	20_03_2008	146208.386	631414.286	-631414.286	618138.4301	-1503421.429	3942300
S1CN0423	21_03_2008	146208.386	631414.286	-631414.286	618138.4301	434778.571	2004100
S1CN0423	22_03_2008	200421.42855	631414.286	-631414.286	661595.23875	1988978.571	449900
S1CN0423	23_03_2008	-324267.4592	631414.286	-631414.286	625970.14634	378.571	2438500
S1CN0423	24_03_2008	146208.386	631414.286	-631414.286	618138.4301	-180521.429	2619400
S1CN0423	25_03_2008	146208.386	631414.286	-631414.286	618138.4301	104478.571	2334400
S1CN0423	26_03_2008	146208.386	631414.286	-631414.286	618138.4301	-84221.429	2523100
S1CN0423	27_03_2008	146208.386	631414.286	-631414.286	618138.4301	-820521.429	3259400
S1CN0423	28_03_2008	-14014.28507	631414.286	-631414.286	700767.39552	-778121.429	3217000
S1CN0423	29_03_2008	36838.654468	631414.286	-631414.286	750033.24462	-920521.429	3359400
S1CN0423	30_03_2008	-455330.2227	631414.286	-631414.286	709646.0077	-104821.429	2543700
S1AD0084	02_07_2007	234485.71427	18014.2857	-18014.2857	154904.35358	-56935.7143	173150
S1AD0084	03_07_2007	234485.71427	18014.2857	-18014.2857	154904.35358	-385285.7143	501500
S1AD0084	04_07_2007	132110.71418	18014.2857	-18014.2857	93012.409772	42814.2857	73400
S1AD0084	05_07_2007	132110.71418	18014.2857	-18014.2857	93012.409772	-78785.7143	195000
S1AD0084	06_07_2007	132110.71418	18014.2857	-18014.2857	93012.409772	-155785.7143	272000
S1AD0084	09_07_2007	70092.380944	18014.2857	-18014.2857	78431.655572	-125285.7143	241500
S1AD0084	10_07_2007	72455.714275	18014.2857	-18014.2857	48410.238796	-78285.7143	194500
S1AD0084	11_07_2007	72455.714275	18014.2857	-18014.2857	48410.238796	4714.2857	111500
S1AD0084	12_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-68285.7143	184500
S1AD0084	13_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-115285.7143	231500
S1AD0084	16_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-23785.7143	140000
S1AD0084	17_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	10214.2857	106000
S1AD0084	18_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-13785.7143	130000
S1AD0084	19_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	11214.2857	105000
S1AD0084	20_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	56214.2857	60000
S1AD0084	23_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-47785.7143	164000
S1AD0084	24_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-29785.7143	146000
S1AD0084	25_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	57714.2857	58500
S1AD0084	26_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	-37785.7143	154000
S1AD0084	27_07_2007	26603.8302	18014.2857	-18014.2857	63162.21819	3714.2857	112500
S1AD0084	30_07_2007	258522.38093	18014.2857	-18014.2857	281112.47648	-407785.7143	524000
S1AD0084	31_07_2007	258522.38093	18014.2857	-18014.2857	281112.47648	-153785.7143	270000
S1AD0084	01_08_2007	221257.14287	3592.8572	-3592.8572	154904.35358	-364057.1429	493500
S1AD0084	02_08_2007	221257.14287	3592.8572	-3592.8572	154904.35358	-320057.1429	449500
S1AD0084	03_08_2007	221257.14287	3592.8572	-3592.8572	154904.35358	-224357.1429	353800
S1AD0084	06_08_2007	118882.14278	3592.8572	-3592.8572	93012.409772	-121557.1429	251000
S1AD0084	07_08_2007	56863.809544	3592.8572	-3592.8572	78431.655572	42092.8571	87350
S1AD0084	08_08_2007	56863.809544	3592.8572	-3592.8572	78431.655572	-45457.1429	174900
S1AD0084	09_08_2007	56863.809544	3592.8572	-3592.8572	78431.655572	60942.8571	68500
S1AD0084	10_08_2007	-12207.84663	3592.8572	-3592.8572	54367.44579	82492.8571	46950
S1AD0084	13_08_2007	-40699.10709	3592.8572	-3592.8572	70934.755925	-67557.1429	197000
S1AD0084	14_08_2007	-40699.10709	3592.8572	-3592.8572	70934.755925	-58557.1429	188000
S1AD0084	16_08_2007	-40699.10709	3592.8572	-3592.8572	70934.755925	22942.8571	106500
S1AD0084	17_08_2007	-40699.10709	3592.8572	-3592.8572	70934.755925	74442.8571	55000
S1AD0084	18_08_2007	-122074.6459	3592.8572	-3592.8572	11025.059335	96442.8571	33000
S1AD0084	20_08_2007	-40699.10709	3592.8572	-3592.8572	70934.755925	49442.8571	80000
S1AD0084	21_08_2007	13375.2588	3592.8572	-3592.8572	63162.21819	82242.8571	47200
S1AD0084	22_08_2007	13375.2588	3592.8572	-3592.8572	63162.21819	-48257.1429	177700
S1AD0084	23_08_2007	13375.2588	3592.8572	-3592.8572	63162.21819	29642.8571	99800
S1AD0084	24_08_2007	13375.2588	3592.8572	-3592.8572	63162.21819	-117057.1429	246500
S1AD0084	27_08_2007	13375.2588	3592.8572	-3592.8572	63162.21819	83242.8571	46200
S1AD0084	28_08_2007	245293.80953	3592.8572	-3592.8572	281112.47648	95442.8571	34000
S1AD0084	29_08_2007	245293.80953	3592.8572	-3592.8572	281112.47648	104942.8571	24500
S1AD0084	31_08_2007	-55515.22197	3592.8572	-3592.8572	72389.561677	96242.8571	33200
S1AD0084	06_09_2007	-102292.8616	-33182.1429	33182.1429	23951.720885	135482.1429	15800
S1AD0084	07_09_2007	-114527.7698	-33182.1429	33182.1429	20197.015942	102282.1429	49000
S1AD0084	08_09_2007	-148230.5028	-33182.1429	33182.1429	3139.1282944	136582.1429	14700
S1AD0084	10_09_2007	37387.857075	-33182.1429	33182.1429	48410.238796	-60817.8571	212100
S1AD0084	12_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	55382.1429	95900
S1AD0084	13_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	71182.1429	80100
S1AD0084	14_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	-162517.8571	313800
S1AD0084	15_09_2007	-139424.2482	-33182.1429	33182.1429	9817.0099321	136282.1429	15000
S1AD0084	17_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	-75217.8571	226500
S1AD0084	18_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	31782.1429	119500
S1AD0084	19_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	64782.1429	86500
S1AD0084	20_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	10582.1429	140700
S1AD0084	21_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	-9667.8571	160950
S1AD0084	24_09_2007	-8464.027	-33182.1429	33182.1429	63162.21819	56132.1429	95150
S1AD0084	25_09_2007	93595.634835	-33182.1429	33182.1429	209116.83057	23232.1429	128050
S1AD0084	26_09_2007	93595.634835	-33182.1429	33182.1429	209116.83057	43432.1429	107850
S1AD0084	27_09_2007	271477.08954	-33182.1429	33182.1429	766474.88728	1182.1429	150100
S1AD0084	28_09_2007	957984.5951	-33182.1429	33182.1429	3411305.9976	-128617.8571	279900
S1AD0084	29_09_2007	-59182.00519	-33182.1429	33182.1429	530203.43205	122782.1429	28500
S1AD0084	01_10_2007	885597.38388	-35192.8571	35192.8571	1879767.6896	-594482.1429	747000
S1AD0084	03_10_2007	885597.38388	-35192.8571	35192.8571	1879767.6896	-154982.1429	307500
S1AD0084	04_10_2007	582554.76083	-35192.8571	35192.8571	1128707.6094	-31782.1429	184300
S1AD0084	05_10_2007	582554.76083	-35192.8571	35192.8571	1128707.6094	-118182.1429	270700
S1AD0084	08_10_2007	33788.809544	-35192.8571	35192.8571	78431.655572	-106232.1429	258750
S1AD0084	09_10_2007	33788.809544	-35192.8571	35192.8571	78431.655572	-111982.1429	264500
S1AD0084	10_10_2007	36152.142875	-35192.8571	35192.8571	48410.238796	-60982.1429	213500
S1AD0084	11_10_2007	36152.142875	-35192.8571	35192.8571	48410.238796	-4482.1429	157000
S1AD0084	12_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	94017.8571	58500
S1AD0084	13_10_2007	-140659.9624	-35192.8571	35192.8571	9817.0099321	134017.8571	18500
S1AD0084	15_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-105482.1429	258000
S1AD0084	16_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-39982.1429	192500
S1AD0084	17_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-32482.1429	185000
S1AD0084	18_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	31017.8571	121500
S1AD0084	19_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-48982.1429	201500
S1AD0084	22_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-38982.1429	191500
S1AD0084	23_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-33982.1429	186500
S1AD0084	24_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	5517.8571	147000
S1AD0084	25_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	27017.8571	125500
S1AD0084	26_10_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	24017.8571	128500
S1AD0084	27_10_2007	-140659.9624	-35192.8571	35192.8571	9817.0099321	140017.8571	12500
S1AD0084	29_10_2007	222218.80953	-35192.8571	35192.8571	281112.47648	4017.8571	148500
S1AD0084	30_10_2007	222218.80953	-35192.8571	35192.8571	281112.47648	-462482.1429	615000
S1AD0084	31_10_2007	222218.80953	-35192.8571	35192.8571	281112.47648	-494482.1429	647000
S1AD0084	01_11_2007	198182.14287	-35192.8571	35192.8571	154904.35358	-162482.1429	315000
S1AD0084	02_11_2007	198182.14287	-35192.8571	35192.8571	154904.35358	106517.8571	46000
S1AD0084	03_11_2007	-123399.9568	-35192.8571	35192.8571	24076.063524	130517.8571	22000
S1AD0084	05_11_2007	253914.95676	-35192.8571	35192.8571	238555.30604	-426482.1429	579000
S1AD0084	06_11_2007	253914.95676	-35192.8571	35192.8571	238555.30604	-125982.1429	278500
S1AD0084	07_11_2007	152409.72894	-35192.8571	35192.8571	201159.04581	-38982.1429	191500
S1AD0084	08_11_2007	152409.72894	-35192.8571	35192.8571	201159.04581	-45482.1429	198000
S1AD0084	12_11_2007	81232.142877	-35192.8571	35192.8571	161996.47259	-110982.1429	263500
S1AD0084	13_11_2007	81232.142877	-35192.8571	35192.8571	161996.47259	-21982.1429	174500
S1AD0084	14_11_2007	81232.142877	-35192.8571	35192.8571	161996.47259	-26982.1429	179500
S1AD0084	15_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-57982.1429	210500
S1AD0084	16_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-30482.1429	183000
S1AD0084	19_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-43482.1429	196000
S1AD0084	20_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	50517.8571	102000
S1AD0084	21_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	101517.8571	51000
S1AD0084	22_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	134017.8571	18500
S1AD0084	23_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	82517.8571	70000
S1AD0084	26_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	32517.8571	120000
S1AD0084	27_11_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	21017.8571	131500
S1AD0084	28_11_2007	222218.80953	-35192.8571	35192.8571	281112.47648	90017.8571	62500
S1AD0084	29_11_2007	222218.80953	-35192.8571	35192.8571	281112.47648	-337482.1429	490000
S1AD0084	30_11_2007	222218.80953	-35192.8571	35192.8571	281112.47648	-264482.1429	417000
S1AD0084	01_12_2007	-123399.9568	-35192.8571	35192.8571	24076.063524	138017.8571	14500
S1AD0084	02_12_2007	-132464.0287	-35192.8571	35192.8571	16003.909213	137017.8571	15500
S1AD0084	03_12_2007	198182.14287	-35192.8571	35192.8571	154904.35358	-407482.1429	560000
S1AD0084	04_12_2007	95807.142778	-35192.8571	35192.8571	93012.409772	-69982.1429	222500
S1AD0084	05_12_2007	95807.142778	-35192.8571	35192.8571	93012.409772	-155982.1429	308500
S1AD0084	06_12_2007	95807.142778	-35192.8571	35192.8571	93012.409772	10017.8571	142500
S1AD0084	07_12_2007	33788.809544	-35192.8571	35192.8571	78431.655572	-24632.1429	177150
S1AD0084	08_12_2007	-137049.1974	-35192.8571	35192.8571	12190.267598	112517.8571	40000
S1AD0084	10_12_2007	36152.142875	-35192.8571	35192.8571	48410.238796	-50482.1429	203000
S1AD0084	11_12_2007	36152.142875	-35192.8571	35192.8571	48410.238796	-31982.1429	184500
S1AD0084	12_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-13482.1429	166000
S1AD0084	13_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	24017.8571	128500
S1AD0084	14_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-64482.1429	217000
S1AD0084	15_12_2007	-140659.9624	-35192.8571	35192.8571	9817.0099321	141517.8571	11000
S1AD0084	17_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-40182.1429	192700
S1AD0084	18_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	5517.8571	147000
S1AD0084	19_12_2007	-9699.7412	-35192.8571	35192.8571	63162.21819	-45282.1429	197800
S1AD0084	20_12_2007	-69296.42861	-35192.8571	35192.8571	85385.478193	-10782.1429	163300
S1AD0084	22_12_2007	-145608.1529	-35192.8571	35192.8571	13271.06792	141517.8571	11000
S1AD0084	24_12_2007	-69296.42861	-35192.8571	35192.8571	85385.478193	90417.8571	62100
S1AD0084	26_12_2007	-69296.42861	-35192.8571	35192.8571	85385.478193	-78482.1429	231000
S1AD0084	28_12_2007	65844.642003	-35192.8571	35192.8571	380020.27032	64367.8571	88150
S1AD0084	29_12_2007	-134387.6675	-35192.8571	35192.8571	59064.783904	132517.8571	20000
S1AD0084	01_01_2008	209660.71427	-8250	8250	154904.35358	-306410.7143	447450
S1AD0084	02_01_2008	209660.71427	-8250	8250	154904.35358	-180360.7143	321400
S1AD0084	03_01_2008	209660.71427	-8250	8250	154904.35358	-28560.7143	169600
S1AD0084	04_01_2008	107285.71418	-8250	8250	93012.409772	-136760.7143	277800
S1AD0084	07_01_2008	45267.380944	-8250	8250	78431.655572	-172560.7143	313600
S1AD0084	08_01_2008	45267.380944	-8250	8250	78431.655572	-74310.7143	215350
S1AD0084	09_01_2008	45267.380944	-8250	8250	78431.655572	48539.2857	92500
S1AD0084	10_01_2008	47630.714275	-8250	8250	48410.238796	-21460.7143	162500
S1AD0084	11_01_2008	47630.714275	-8250	8250	48410.238796	-58960.7143	200000
S1AD0084	12_01_2008	-129181.391	-8250	8250	9817.0099321	124539.2857	16500
S1AD0084	14_01_2008	1778.8302	-8250	8250	63162.21819	-32960.7143	174000
S1AD0084	15_01_2008	1778.8302	-8250	8250	63162.21819	-20960.7143	162000
S1AD0084	16_01_2008	1778.8302	-8250	8250	63162.21819	-4460.7143	145500
S1AD0084	17_01_2008	1778.8302	-8250	8250	63162.21819	6539.2857	134500
S1AD0084	18_01_2008	1778.8302	-8250	8250	63162.21819	-44960.7143	186000
S1AD0084	21_01_2008	103044.04756	-8250	8250	184489.63385	-109260.7143	250300
S1AD0084	22_01_2008	103044.04756	-8250	8250	184489.63385	-30360.7143	171400
S1AD0084	23_01_2008	103044.04756	-8250	8250	184489.63385	-55960.7143	197000
S1AD0084	24_01_2008	103044.04756	-8250	8250	184489.63385	-53460.7143	194500
S1AD0084	25_01_2008	103044.04756	-8250	8250	184489.63385	-50960.7143	192000
S1AD0084	28_01_2008	499404.4991	-8250	8250	821097.47479	-50460.7143	191500
S1AD0084	29_01_2008	499404.4991	-8250	8250	821097.47479	10039.2857	131000
S1AD0084	30_01_2008	499404.4991	-8250	8250	821097.47479	-660.7143	141700
S1AD0084	31_01_2008	499404.4991	-8250	8250	821097.47479	-586310.7143	727350
S1AD0084	04_02_2008	107285.71418	-8250	8250	93012.409772	-189260.7143	330300
S1AD0084	05_02_2008	107285.71418	-8250	8250	93012.409772	-227260.7143	368300
S1AD0084	06_02_2008	107285.71418	-8250	8250	93012.409772	-173510.7143	314550
S1AD0084	07_02_2008	45267.380944	-8250	8250	78431.655572	-76360.7143	217400
S1AD0084	08_02_2008	45267.380944	-8250	8250	78431.655572	-178460.7143	319500
S1AD0084	09_02_2008	-125570.626	-8250	8250	12190.267598	119539.2857	21500
S1AD0084	11_02_2008	47630.714275	-8250	8250	48410.238796	-154160.7143	295200
S1AD0084	12_02_2008	1778.8302	-8250	8250	63162.21819	-61960.7143	203000
S1AD0084	13_02_2008	1778.8302	-8250	8250	63162.21819	-55960.7143	197000
S1AD0084	14_02_2008	1778.8302	-8250	8250	63162.21819	-23310.7143	164350
S1AD0084	15_02_2008	1778.8302	-8250	8250	63162.21819	-24610.7143	165650
S1AD0084	16_02_2008	-129181.391	-8250	8250	9817.0099321	121539.2857	19500
S1AD0084	18_02_2008	1778.8302	-8250	8250	63162.21819	-106260.7143	247300
S1AD0084	19_02_2008	1778.8302	-8250	8250	63162.21819	-27210.7143	168250
S1AD0084	20_02_2008	1778.8302	-8250	8250	63162.21819	-48360.7143	189400
S1AD0084	21_02_2008	1778.8302	-8250	8250	63162.21819	27239.2857	113800
S1AD0084	22_02_2008	1778.8302	-8250	8250	63162.21819	-40910.7143	181950
S1AD0084	25_02_2008	1778.8302	-8250	8250	63162.21819	-29960.7143	171000
S1AD0084	26_02_2008	1778.8302	-8250	8250	63162.21819	79539.2857	61500
S1AD0084	27_02_2008	1778.8302	-8250	8250	63162.21819	-83960.7143	225000
S1AD0084	28_02_2008	233697.38093	-8250	8250	281112.47648	-237560.7143	378600
S1AD0084	29_02_2008	233697.38093	-8250	8250	281112.47648	-617660.7143	758700
